"MovieId","Title","Year","Action","Adventure","Animation","Childrens","Comedy","Crime","Documentary","Drama","Fantasy","Film.Noir","Horror","Musical","Mystery","Romance","Sci.Fi","Thriller","War","Western","UserId","Gender","Age","Occupation","Zipcode","TimeStamp","Rating"
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4897,"M",3,16,"16844",962713942,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5056,"M",4,1,"16673",962485766,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5078,"M",4,7,"19067",962416280,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5087,"F",2,6,"19102",962397065,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5098,"M",4,7,"19380",962374651,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5100,"M",4,6,"193122042",962408255,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5104,"M",3,20,"19108",962338316,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5181,"M",2,7,"19003",1037809453,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5250,"M",4,6,"1545",961354174,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5264,"M",1,4,"15217",961255613,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5417,"M",1,17,"19030",960203044,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5443,"M",2,12,"1915",959980291,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5449,"M",1,12,"1702",959949061,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5510,"M",1,4,"191004",959718109,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5512,"F",2,17,"1701",959714034,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5515,"M",1,4,"16101",959703996,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5540,"M",3,1,"19149",959533116,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5580,"M",4,7,"1581",959289672,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5624,"M",2,7,"19380",959088572,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5631,"M",3,12,"1944",959134612,3
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5735,"M",2,6,"19342",958422079,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5803,"M",1,10,"1597",957995164,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5824,"M",1,12,"18052",957897983,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5869,"F",2,7,"19103",957573149,4
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5875,"M",2,4,"19103",957560679,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5921,"M",2,6,"15146",957304211,5
260,"Star Wars: Episode IV - A New Hope ",1977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5981,"M",3,7,"1776",956930811,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1266,"M",2,4,"18104",978578299,5
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976211121,5
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"F",2,1,"17055",1006009239,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2211,"M",4,6,"1950",974605219,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2334,"F",5,7,"1562",974431320,4
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3364,"M",5,13,"17033",967670142,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3430,"F",4,1,"15208",967342550,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4001,"F",2,1,"1860",965583377,4
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4572,"F",1,10,"17036",964460568,4
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4887,"M",1,2,"19072",962740049,3
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5087,"F",2,6,"19102",962395590,4
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5100,"M",4,6,"193122042",962717786,5
261,"Little Women ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5483,"F",2,6,"15202",959890106,5
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,"F",1,10,"1748",977851295,4
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184,"F",2,0,"19001",1038970374,5
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1266,"M",2,4,"18104",978576833,5
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3308,"F",1,20,"15701-1348",967993470,2
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4408,"F",4,2,"19033",965155144,3
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4572,"F",1,10,"17036",964460988,3
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5087,"F",2,6,"19102",962397497,5
262," A Little Princess ",1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5100,"M",4,6,"193122042",962409967,5
263,"Ladybird Ladybird ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2634,"M",5,1,"15701",975934683,4
263,"Ladybird Ladybird ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965624683,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,873,"M",5,6,"19027",975439881,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1273,"M",3,2,"19123",974815189,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1958,"F",2,1,"17055",987195688,2
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2426,"M",5,0,"1606",974229457,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2634,"M",5,1,"15701",980342744,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2684,"F",1,0,"19143",974490283,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3299,"F",2,4,"19119",968036949,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3308,"F",1,20,"15701-1348",967996859,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3364,"M",5,13,"17033",967669489,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3419,"M",4,1,"16801",967395883,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3430,"F",4,1,"15208",967342177,2
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3596,"F",3,4,"19104",966630909,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3912,"M",2,4,"19104",965753908,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4001,"F",2,1,"1860",965582702,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4066,"M",2,0,"19010",965470894,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4408,"F",4,2,"19033",965155768,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4436,"M",2,12,"19067",965097837,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4467,"F",4,6,"15333",1032409952,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4701,"M",4,17,"18036",963543557,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4724,"F",5,6,"1852",963363777,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5087,"F",2,6,"19102",1004305523,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5097,"M",5,16,"19131",962373382,4
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5100,"M",4,6,"193122042",962408470,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5250,"M",4,6,"1545",961356455,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5483,"F",2,6,"15202",959889625,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5520,"M",4,1,"18901",960124473,5
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5625,"M",2,1,"1760",959088050,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5824,"M",1,12,"18052",957899578,3
265,"Like Water for Chocolate ",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5981,"M",3,7,"1776",956931428,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,32,"F",2,0,"19355",978121288,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,125,"M",4,14,"1701",977445144,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,127,"F",4,3,"1770",977436057,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,298,"F",1,4,"19010",976510505,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1032,"M",4,16,"19425",974999355,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1448,"F",2,3,"17522",976217096,5
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1449,"M",3,20,"17112",976315262,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1666,"M",2,14,"15241",974713997,5
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1915,"M",4,13,"1938",974693539,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1958,"F",2,1,"17055",974927080,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2334,"F",5,7,"1562",974431182,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2603,"M",2,17,"19126",973776904,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2629,"M",2,11,"15237",973625084,5
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2680,"M",2,12,"1864",973389216,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2904,"M",2,4,"16802",984255446,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3159,"F",2,15,"15213",1008443892,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3364,"M",5,13,"17033",967670039,3
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3457,"M",2,20,"19083",967240822,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,4458,"F",2,4,"15701-2017",965077676,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,4819,"M",3,18,"17350",962923095,5
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5083,"M",2,4,"16803",962407404,2
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5443,"M",2,12,"1915",959979941,4
266,"Legends of the Fall ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5483,"F",2,6,"15202",959890345,4
267,"Major Payne ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,494,"F",3,0,"17870",976216022,4
267,"Major Payne ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,"M",3,20,"17112",976315212,2
267,"Major Payne ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,"F",2,1,"1860",965573262,2
267,"Major Payne ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4508,"M",2,20,"15701",964986533,1
268,"Little Odessa ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965626742,3
268,"Little Odessa ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5100,"M",4,6,"193122042",962717763,4
269,"My Crazy Life ",1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976123254,4
269,"My Crazy Life ",1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5100,"M",4,6,"193122042",962980427,3
270,"Love Affair ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1449,"M",3,20,"17112",976316328,3
270,"Love Affair ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4001,"F",2,1,"1860",965584589,3
271,"Losing Isaiah ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976125365,5
271,"Losing Isaiah ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"F",2,1,"17055",994388213,3
271,"Losing Isaiah ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2334,"F",5,7,"1562",974431407,2
271,"Losing Isaiah ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4408,"F",4,2,"19033",965159720,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,873,"M",5,6,"19027",975440594,5
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1032,"M",4,16,"19425",974998265,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2211,"M",4,6,"1950",974605190,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2334,"F",5,7,"1562",974431536,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2634,"M",5,1,"15701",975935094,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2760,"M",5,0,"1886",998831016,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3299,"F",2,4,"19119",968036985,5
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3430,"F",4,1,"15208",967342216,2
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965621690,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4508,"M",2,20,"15701",964984389,4
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4819,"M",3,18,"17350",962922517,2
272," The Madness of King George ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5250,"M",4,6,"1545",961356708,5
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1958,"F",2,1,"17055",974927293,3
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3308,"F",1,20,"15701-1348",967998430,5
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4001,"F",2,1,"1860",965584157,5
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4458,"F",2,4,"15701-2017",966200051,2
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4508,"M",2,20,"15701",964980893,2
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4819,"M",3,18,"17350",962924381,5
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5250,"M",4,6,"1545",961355057,5
273,"Mary Shelley's Frankenstein ",1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5520,"M",4,1,"18901",960597691,3
274,"Man of the House ",1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,"F",2,1,"17055",1006011127,3
275,"Mixed Nuts ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,"M",1,19,"17517",964720979,4
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1221,"M",1,0,"19134",974842865,2
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,"F",2,1,"17055",994387832,3
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2423,"F",4,9,"1520",974236953,4
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3308,"F",1,20,"15701-1348",967979015,3
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4001,"F",2,1,"1860",965572842,2
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4470,"M",3,12,"15089",965067582,4
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4535,"M",1,19,"17517",964720667,4
276,"Milk Money ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5443,"M",2,12,"1915",971055821,3
277,"Miracle on 34th Street ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4217,"M",1,4,"18042",966188756,4
278,"Miami Rhapsody ",1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965626742,2
278,"Miami Rhapsody ",1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,"F",4,6,"15333",1032407741,3
279,"My Family ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976215463,4
279,"My Family ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965627785,2
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1112,"M",1,6,"19104",974947989,2
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1448,"F",2,3,"17522",976126161,5
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1449,"M",3,20,"17112",976314821,3
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1958,"F",2,1,"17055",974927160,5
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2406,"F",5,12,"1520",974258204,5
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3091,"F",2,0,"19107",969659028,4
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3308,"F",1,20,"15701-1348",967998005,4
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4217,"M",1,4,"18042",966189035,4
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4408,"F",4,2,"19033",965152485,4
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4819,"M",3,18,"17350",962922876,5
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4887,"M",1,2,"19072",962740767,2
280,"Murder in the First ",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5083,"M",2,4,"16803",962406928,4
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,795,"F",3,14,"19147",975506400,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1003,"M",2,2,"19320",975039374,5
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1266,"M",2,4,"18104",978577833,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976551008,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1666,"M",2,14,"15241",974711535,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2372,"F",4,7,"1602",974676001,4
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2629,"M",2,11,"15237",973624634,4
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2634,"M",5,1,"15701",975935016,4
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2641,"M",2,6,"19428",973568137,2
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3696,"M",3,7,"19149",966303294,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965625171,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4408,"F",4,2,"19033",965159016,4
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4887,"M",1,2,"19072",962739050,3
281,"Nobody's Fool ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5432,"M",5,13,"1742",960060848,5
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1112,"M",1,6,"19104",974948115,2
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1266,"M",2,4,"18104",978746130,3
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1448,"F",2,3,"17522",976216728,5
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,"F",2,1,"17055",974927307,4
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3158,"M",2,15,"15217",993073674,4
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3308,"F",1,20,"15701-1348",967998310,5
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3985,"M",4,16,"1880",965625501,3
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4001,"F",2,1,"1860",965583108,2
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4508,"M",2,20,"15701",964985614,2
282,"Nell ",1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4887,"M",1,2,"19072",962741178,2
287,"Nina Takes a Lover ",1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3985,"M",4,16,"1880",965626076,2
288,"Natural Born Killers ",1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127,"F",4,3,"1770",988496418,4
288,"Natural Born Killers ",1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540,"M",1,1,"15213",976126400,5
