color,director_name,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,country,imdb_score,movie_facebook_likes,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Fantasy,Sport,History,Biography,Horror,Family,Mystery,Romance,Sci.Fi,Thriller,War,Western
Color,Breck Eisner,106,27356090,The Last Witch Hunter†,58752,117,English,USA,6,21000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Antony Hoffman,106,17473245,Red Planet†,47612,348,English,USA,5.7,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,Luc Besson,94,15131330,Arthur and the Invisibles†,25843,64,English,France,6,941,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Jacques Perrin,104,19406406,Oceans†,7630,42,French,France,7.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Peter Hyams,102,1891821,A Sound of Thunder†,16474,301,English,UK,4.2,785,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Color,Paul W.S. Anderson,105,23219748,Pompeii†,84508,308,English,Canada,5.6,20000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Color,Ron Howard,135,170708996,A Beautiful Mind†,610568,1171,English,USA,8.2,29000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Color,Roger Allers,73,422783777,The Lion King†,644348,656,English,USA,8.5,17000,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Brad Peyton,94,103812241,Journey 2: The Mysterious Island†,67296,133,English,USA,5.8,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Color,Cody Cameron,95,119793567,Cloudy with a Chance of Meatballs 2†,64387,85,English,USA,6.5,15000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Color,Brett Ratner,124,92930005,Red Dragon†,204063,764,English,Germany,7.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Joe Johnston,136,67286731,Hidalgo†,67856,345,English,USA,6.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Color,Dennis Dugan,91,74158157,Jack and Jill†,60370,264,English,USA,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Singleton,107,127083765,2 Fast 2 Furious†,191912,370,English,USA,5.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mark Osborne,108,1339152,The Little Prince†,28276,64,English,France,7.8,31000,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Color,Oliver Hirschbiegel,99,15071514,The Invasion†,65037,273,English,USA,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,Des McAnuff,92,26000610,The Adventures of Rocky & Bullwinkle†,16611,197,English,USA,4.1,413,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Yarrow Cheney,87,323505540,The Secret Life of Pets†,24407,155,English,Japan,6.8,36000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 Black and White,Stephen Norrington,110,66462600,The League of Extraordinary Gentlemen†,141533,786,English,USA,5.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color,Pierre Coffin,98,368049635,Despicable Me 2†,286877,284,English,USA,7.5,56000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Color,Roland Emmerich,154,306124059,Independence Day†,430055,856,English,USA,6.9,16000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Steven Spielberg,129,229074524,The Lost World: Jurassic Park†,278362,552,English,USA,6.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Eric Darnell,86,193136719,Madagascar†,266636,385,English,USA,6.9,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Alfonso Cuar√≥n,109,35286428,Children of Men†,361767,1206,English,USA,7.9,17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Color,Bryan Singer,104,157299717,X-Men†,452928,1401,English,USA,7.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Timur Bekmambetov,110,134568845,Wanted†,299852,713,English,USA,6.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Color,Michael Bay,136,134006721,The Rock†,259492,415,English,USA,7.4,51000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Carlos Saldanha,115,195329763,Ice Age: The Meltdown†,194249,253,English,USA,6.9,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Peter Segal,99,120776832,50 First Dates†,266103,456,English,USA,6.8,11000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Adam Shankman,117,118823091,Hairspray†,98693,401,English,USA,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Color,Renny Harlin,125,41814863,Exorcist: The Beginning†,28635,308,English,USA,5.1,893,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Color,David Kellogg,110,97360069,Inspector Gadget†,36491,231,English,USA,4.1,509,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Color,Louis Leterrier,125,117698894,Now You See Me†,447979,629,English,USA,7.3,105000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,Dennis Dugan,102,162001186,Grown Ups†,181443,311,English,USA,6,12000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Spielberg,128,77032279,The Terminal†,303864,596,English,USA,7.3,16000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Thor Freudenthal,100,73023275,Hotel for Dogs†,16271,57,English,USA,5.4,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Martin Campbell,124,68473360,Vertical Limit†,49536,379,English,USA,5.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mike Nichols,102,66636385,Charlie Wilson's War†,88451,289,English,USA,7.1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Color,Bibo Bergeron,90,160762022,Shark Tale†,132415,288,English,USA,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Bill Condon,130,103338338,Dreamgirls†,55901,503,English,USA,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,F. Gary Gray,118,55808744,Be Cool†,59435,323,English,USA,5.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Spielberg,163,47379090,Munich†,176936,824,English,France,7.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Color,Antoine Fuqua,142,43426961,Tears of the Sun†,93494,394,English,USA,6.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Color,Robert Luketic,100,47000485,Killers†,72867,120,English,USA,5.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Guy Ritchie,116,45434443,The Man from U.N.C.L.E.†,175960,360,English,USA,7.3,43000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,James L. Brooks,131,42044321,Spanglish†,65668,342,English,USA,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Gil Kenan,91,73661010,Monster House†,71137,229,English,USA,6.6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
Color,Barry Levinson,123,41523271,Bandits†,57038,261,English,USA,6.6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Jerry Zucker,134,37600435,First Knight†,55350,180,English,USA,5.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Andy Tennant,148,39251128,Anna and the King†,31080,217,English,USA,6.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Color,Tarsem Singh,110,83503161,Immortals†,138190,405,English,USA,6.1,30000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Color,Florent-Emilio Siri,113,34636443,Hostage†,93790,288,English,USA,6.6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Don Bluth,94,22751979,Titan A.E.†,52244,377,English,USA,6.6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Color,Ron Shelton,116,30013346,Hollywood Homicide†,31293,254,English,USA,5.3,648,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul W.S. Anderson,99,14567883,Soldier†,44248,373,English,UK,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,David Pastor,84,90820,Carriers†,35510,119,English,USA,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Color,Henry Selick,93,5409517,Monkeybone†,14280,171,English,USA,4.7,683,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,John Moore,113,21009180,Flight of the Phoenix†,45815,222,English,USA,6.1,1000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,M. Night Shyamalan,106,94999143,Unbreakable†,245152,1344,English,USA,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Color,Kyle Balda,91,336029560,Minions†,142403,275,English,USA,6.4,70000,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Color,Zack Snyder,128,36381716,Sucker Punch†,197584,918,English,USA,6.1,42000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Brian De Palma,98,55585389,Snake Eyes†,64121,241,English,USA,5.9,880,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,Barry Levinson,134,36976367,Sphere†,81611,274,English,USA,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Color,Clay Kaytis,97,107225164,The Angry Birds Movie†,27130,126,English,USA,6.3,14000,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Andy Tennant,112,70224196,Fool's Gold†,59352,138,English,USA,5.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Judd Apatow,153,51814190,Funny People†,100837,301,English,USA,6.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Peter Berg,110,47456450,The Kingdom†,101386,289,English,USA,7.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Adam McKay,122,148213377,Talladega Nights: The Ballad of Ricky Bobby†,130776,437,English,USA,6.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Steve Carr,87,112950721,Dr. Dolittle 2†,33884,79,English,USA,4.6,266,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Mel Gibson,178,75600000,Braveheart†,736638,1065,English,USA,8.4,17000,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
Color,Sam Mendes,125,62647540,Jarhead†,143525,657,English,Germany,7.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,David Silverman,87,183132370,The Simpsons Movie†,259083,763,English,USA,7.4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Frank Darabont,152,27796042,The Majestic†,45031,376,English,USA,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Renny Harlin,116,32616869,Driven†,34435,346,English,USA,4.5,886,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Jean-Jacques Annaud,109,18947630,Two Brothers†,11798,124,English,France,7.1,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,M. Night Shyamalan,108,114195633,The Village†,193770,2003,English,USA,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Color,Betty Thomas,85,144156464,Doctor Dolittle†,74343,98,English,USA,5.3,694,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,M. Night Shyamalan,106,227965690,Signs†,271592,2335,English,USA,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Color,Andrew Adamson,93,436471036,Shrek 2†,314630,483,English,USA,7.2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Color,John Lasseter,117,244052771,Cars†,263853,584,English,USA,7.2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Color,Garry Marshall,116,152149590,Runaway Bride†,74274,255,English,USA,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Rob Cohen,132,141204016,xXx†,142569,737,English,USA,5.8,10000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Tibbitt,92,162495848,The SpongeBob Movie: Sponge Out of Water†,34359,133,English,USA,6,16000,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Ron Howard,139,136448821,Ransom†,98989,158,English,USA,6.6,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Quentin Tarantino,153,120523073,Inglourious Basterds†,885175,1527,English,USA,8.3,42000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Steven Spielberg,142,119654900,Hook†,182802,363,English,USA,6.7,13000,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Brett Ratner,101,72660029,Hercules†,115687,269,English,USA,6,21000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Renny Harlin,124,117541000,Die Hard 2†,269858,316,English,USA,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Clark Johnson,117,116643346,S.W.A.T.†,119807,340,English,USA,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Cameron Crowe,141,100614858,Vanilla Sky†,206776,1248,English,USA,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
Color,M. Night Shyamalan,110,42272747,Lady in the Water†,78635,1040,English,USA,5.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Color,Paul W.S. Anderson,109,80281096,AVP: Alien vs. Predator†,143628,1283,English,USA,5.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Color,Betty Thomas,88,219613391,Alvin and the Chipmunks: The Squeakquel†,31649,98,English,USA,4.5,2000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Randall Wallace,124,78120196,We Were Soldiers†,103241,742,English,USA,7.1,5000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Color,Antoine Fuqua,119,98895417,Olympus Has Fallen†,203154,698,English,USA,6.5,45000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jonathan Frakes,103,70117571,Star Trek: Insurrection†,56741,515,English,USA,6.4,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,Jonathan Liebesman,116,83552429,Battle Los Angeles†,154955,800,English,USA,5.8,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Tim Burton,125,66257002,Big Fish†,350698,816,English,USA,8,26000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Mike Nichols,125,65012000,Wolf†,43559,137,English,USA,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
 Black and White,Steven Spielberg,146,79883359,War Horse†,116159,488,English,USA,7.2,28000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,George Clooney,118,78031620,The Monuments Men†,102248,403,English,USA,6.1,34000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,James Cameron,171,54222000,The Abyss†,131217,380,English,USA,7.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Color,Oliver Stone,136,52474616,Wall Street: Money Never Sleeps†,84118,245,English,USA,6.3,13000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Gary Shore,92,55942830,Dracula Untold†,138582,423,English,USA,6.3,37000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Color,Edward Zwick,116,40932372,The Siege†,58023,281,English,USA,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Matthew Vaughn,127,38345403,Stardust†,212085,492,English,UK,7.7,15000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Color,Jean-Jacques Annaud,136,37901509,Seven Years in Tibet†,96385,119,English,USA,7,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
Color,Ron Howard,111,48430355,The Dilemma†,43709,141,English,USA,5.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Joel Schumacher,116,30157016,Bad Company†,39659,189,English,USA,5.6,792,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Andrzej Bartkowiak,113,28031250,Doom†,88146,814,English,UK,5.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Color,Betty Thomas,97,33105600,I Spy†,41663,141,English,USA,5.4,531,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,M√•ns M√•rlind,88,62321039,Underworld: Awakening†,117096,271,English,USA,6.4,24000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Color,Adam Shankman,136,38509342,Rock of Ages†,61995,356,English,USA,5.9,33000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Gregory Hoblit,125,19076815,Hart's War†,43651,196,English,USA,6.3,997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Gary McKendry,116,25093607,Killer Elite†,105556,157,English,UK,6.5,17000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,John McTiernan,98,18990542,Rollerball†,22264,289,English,USA,3,584,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Color,Wych Kaosayananda,91,14294842,Ballistic: Ecks vs. Sever†,16761,277,English,USA,3.6,391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,Mikael Salomon,97,19819494,Hard Rain†,26893,126,English,USA,5.8,815,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Bobby Farrelly,95,13596911,Osmosis Jones†,25572,123,English,USA,6.2,2000,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Will Finn,88,8460990,Legends of Oz: Dorothy's Return†,5116,54,English,USA,5.6,5000,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Michael Mann,133,7097125,Blackhat†,38983,207,English,USA,5.4,11000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Kerry Conran,106,37760080,Sky Captain and the World of Tomorrow†,72868,618,English,USA,6.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Color,Michael Caton-Jones,116,5851188,Basic Instinct 2†,31124,313,English,UK,4.2,764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,Mikael H√•fstr√∂m,115,25121291,Escape Plan†,177653,279,English,USA,6.7,34000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Color,Renny Harlin,99,18821279,The Legend of Hercules†,44891,202,English,USA,4.2,12000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Phil Alden Robinson,124,118471320,The Sum of All Fears†,86504,568,English,USA,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,David Slade,124,300523113,The Twilight Saga: Eclipse†,184637,498,English,USA,4.9,29000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Color,Frank Oz,124,71069884,The Score†,101899,445,English,USA,6.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Pierre Coffin,87,251501645,Despicable Me†,385943,296,English,USA,7.7,31000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Joseph Ruben,105,35324232,Money Train†,32224,62,English,USA,5.6,617,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Seth MacFarlane,125,81257500,Ted 2†,117739,229,English,USA,6.4,30000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Alejandro Amen√°bar,141,617840,Agora†,52496,172,English,Spain,7.2,29000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Color,Kinka Usher,121,29655590,Mystery Men†,53970,435,English,USA,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color,Bobby Farrelly,111,45045037,Hall Pass†,103230,143,English,USA,5.9,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Michael Mann,157,28965197,The Insider†,133526,521,English,USA,7.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Color,Craig Gillespie,117,27550735,The Finest Hours†,27481,113,English,USA,6.8,12000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Color,Ridley Scott,128,39380442,Body of Lies†,174248,263,English,USA,7.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jay Roach,114,72980108,Dinner for Schmucks†,80338,264,English,USA,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Timur Bekmambetov,105,37516013,Abraham Lincoln: Vampire Hunter†,128629,348,English,USA,5.9,98000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Color,Jon Amiel,113,87704396,Entrapment†,88132,274,English,USA,6.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Rob Bowman,121,83892374,The X Files†,85720,297,English,USA,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Color,Doug Lefler,102,5932060,The Last Legion†,29285,174,English,UK,5.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Color,Steven Spielberg,169,216119491,Saving Private Ryan†,881236,2277,English,USA,8.6,22000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Scott Waugh,132,43568507,Need for Speed†,136954,346,English,USA,6.5,32000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Nancy Meyers,127,182805123,What Women Want†,158864,395,English,USA,6.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,Chris Wedge,103,176387405,Ice Age†,328159,467,English,USA,7.6,3000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Lawrence Kasdan,136,33685268,Dreamcatcher†,75573,662,English,USA,5.5,4000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Color,Steven Spielberg,150,182204440,Lincoln†,197412,720,English,USA,7.4,71000,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
Color,Lana Wachowski,136,171383253,The Matrix†,1217752,3646,English,USA,8.7,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Ron Howard,140,172071312,Apollo 13†,208817,296,English,USA,7.6,5000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Paul Verhoeven,113,119412921,Total Recall†,240241,391,English,USA,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Michael Lembeck,104,139225854,The Santa Clause 2†,34561,116,English,USA,5.5,1000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Tom Hooper,158,148775460,Les Mis√©rables†,243834,845,English,USA,7.6,144000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Nora Ephron,119,115731542,You've Got Mail†,151812,556,English,USA,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Adam McKay,106,100468793,Step Brothers†,212499,277,English,USA,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Martin Campbell,136,93771072,The Mask of Zorro†,135404,318,English,USA,6.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Color,Todd Phillips,95,100448498,Due Date†,272789,285,English,USA,6.6,25000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Angelina Jolie Pitt,137,115603980,Unbroken†,103589,351,English,USA,7.2,35000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
 Black and White,Clint Eastwood,130,90454043,Space Cowboys†,60165,326,English,USA,6.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Renny Harlin,124,84049211,Cliffhanger†,96096,172,English,USA,6.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Woo,108,70450000,Broken Arrow†,77390,189,English,USA,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jon Turteltaub,104,69688384,The Kid†,34473,139,English,USA,6.1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Oliver Stone,129,70236496,World Trade Center†,67395,564,English,USA,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Color,Mike Newell,117,63695760,Mona Lisa Smile†,61490,264,English,USA,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Larry Charles,99,59617068,The Dictator†,213863,310,English,USA,6.4,59000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Stanley Kubrick,159,55637680,Eyes Wide Shut†,227071,1500,English,UK,7.3,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Will Gluck,118,85911262,Annie†,24735,213,English,USA,5.2,16000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Glenn Ficarra,105,53846915,Focus†,149337,221,English,USA,6.6,23000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,McG,103,54758461,This Means War†,147641,238,English,USA,6.3,18000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,David S. Goyer,122,52397389,Blade: Trinity†,132954,514,English,USA,5.9,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
